OBJECTID,poly_SourceOID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_IRWINID,poly_FORID,poly_Acres_AutoCalc,poly_SourceGlobalID,poly_Source,attr_SourceOID,attr_ABCDMisc,attr_ADSPermissionState,attr_CalculatedAcres,attr_ContainmentDateTime,attr_ControlDateTime,attr_CreatedBySystem,attr_IncidentSize,attr_DiscoveryAcres,attr_DispatchCenterID,attr_EstimatedCostToDate,attr_FinalAcres,attr_FFReportApprovedByTitle,attr_FFReportApprovedByUnit,attr_FFReportApprovedDate,attr_FireBehaviorGeneral,attr_FireBehaviorGeneral1,attr_FireBehaviorGeneral2,attr_FireBehaviorGeneral3,attr_FireCause,attr_FireCauseGeneral,attr_FireCauseSpecific,attr_FireCode,attr_FireDepartmentID,attr_FireDiscoveryDateTime,attr_FireMgmtComplexity,attr_FireOutDateTime,attr_FireStrategyConfinePercent,attr_FireStrategyFullSuppPrcnt,attr_FireStrategyMonitorPercent,attr_FireStrategyPointZonePrcnt,attr_FSJobCode,attr_FSOverrideCode,attr_GACC,attr_ICS209ReportDateTime,attr_ICS209RptForTimePeriodFrom,attr_ICS209RptForTimePeriodTo,attr_ICS209ReportStatus,attr_IncidentManagementOrg,attr_IncidentName,attr_IncidentShortDescription,attr_IncidentTypeCategory,attr_IncidentTypeKind,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseAcres,attr_InitialResponseDateTime,attr_IrwinID,attr_IsFireCauseInvestigated,attr_IsFireCodeRequested,attr_IsFSAssisted,attr_IsMultiJurisdictional,attr_IsReimbursable,attr_IsTrespass,attr_IsUnifiedCommand,attr_LocalIncidentIdentifier,attr_ModifiedBySystem,attr_PercentContained,attr_PercentPerimToBeContained,attr_POOCity,attr_POOCounty,attr_POODispatchCenterID,attr_POOFips,attr_POOJurisdictionalAgency,attr_POOJurisdictionalUnit,attr_POOJurisdictUnitParentUnit,attr_POOLandownerCategory,attr_POOLandownerKind,attr_POOLegalDescPrincipalMerid,attr_POOLegalDescQtr,attr_POOLegalDescQtrQtr,attr_POOLegalDescRange,attr_POOLegalDescSection,attr_POOLegalDescTownship,attr_POOPredictiveServiceAreaID,attr_POOProtectingAgency,attr_POOProtectingUnit,attr_POOState,attr_PredominantFuelGroup,attr_PredominantFuelModel,attr_PrimaryFuelModel,attr_SecondaryFuelModel,attr_TotalIncidentPersonnel,attr_UniqueFireIdentifier,attr_FORID,attr_WFDSSDecisionStatus,attr_EstimatedFinalCost,attr_OrganizationalAssessment,attr_StratDecisionPublishDate,attr_CreatedOnDateTime_dt,attr_ModifiedOnDateTime_dt,attr_Source,attr_IsCpxChild,attr_CpxName,attr_CpxID,attr_SourceGlobalID,GlobalID,SHAPE_Length,SHAPE_Area
179,,Airport,Wildfire Daily Fire Perimeter,Mixed Methods,2154.8390697515,2022/02/17 01:51:07+00,2022/10/21 14:57:11+00,,{7AFEDAC3-F210-4FFC-8F27-99560E4BADF6},,2154.830787034,{BE9DE6F3-C6D8-42C9-AD70-19C960BD568B},2022 NIFS,23403590,,DEFAULT,,,,cfcad,4136,0.1,CABDCC,6983847,,,,,Minimal,Creeping,Smoldering,Spotting,Undetermined,,,PF9S,,2022/02/16 20:41:38+00,Type 3 Incident,,0,100,0,0,PN,1522,OSCC,2022/02/26 15:00:00+00,2022/02/26 14:00:00+00,2022/02/26 15:00:00+00,F,Type 3 IC,AIRPORT,"2.5 MILES SOUTHEAST OF BISHOP, 1.5 MILES NORTH OF BIG PINE",WF,FI,37.369355,-118.371813,,,{7AFEDAC3-F210-4FFC-8F27-99560E4BADF6},,0,1,0,1,0,0,002479,cfcad,100,100,BISHOP,Inyo,CAOVCC,06027,,,,City,Other,,,,,,,SC16,CDF,CABDU,US-CA,,,Brush (2 feet),Tall Grass (2.5 feet),13,2022-CABDU-002479,,No Decision,,,,2022/02/16 20:41:44+00,2022/02/28 19:28:20+00,IRWIN,0,,,{7AFEDAC3-F210-4FFC-8F27-99560E4BADF6},{EF008FCA-E102-4626-82A1-AEF617A328B8},0.286381085214029,-0.00088636276643801
184,3576,Lima 1,Wildfire Daily Fire Perimeter,Mixed Methods,0.0148786467522815,2021/05/04 22:50:56+00,2021/05/04 22:50:56+00,2020/09/01 18:14:59+00,{F03EBE57-F0EE-49C3-8C55-F6463F0FB4FD},,0.0148787111337376,{196C2ED7-7740-473A-8C6F-27B6D7319B42},2020 NIFS,14277589,,CERTIFIED,,2020/09/01 18:14:59+00,2020/09/01 18:14:59+00,wildcad,0.1,0.1,NVLIC,,,,,,,,,,Human,Other Human Cause,,NJL1,,2020/09/01 12:14:59+00,,2020/09/05 05:00:00+00,,,,,,,GBCC,,,,,,LIMA 1,,WF,FI,36.18259,-114.8719,0.1,2020/09/01 14:29:00+00,{F03EBE57-F0EE-49C3-8C55-F6463F0FB4FD},,0,1,0,0,0,,501363,INFORM_Inspector,,,,Clark,NVLIC,32003,BLM,NVSND,,BLM,Federal,,,,,,,GB24,BLM,NVSND,US-NV,Brush,SH1,,,,2020-NVSND-501363,,No Decision,,,,2020/09/01 18:23:53+00,2021/01/27 20:24:05+00,IRWIN,0,,,{F03EBE57-F0EE-49C3-8C55-F6463F0FB4FD},{86FB8BBB-ED72-41E8-8FAF-0B6423722B80},0.000357628757911469,-6.03374541001143e-09
187,,HOLDRIDGE,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2021/11/20 21:42:32+00,2021/11/24 02:49:21+00,2021/11/20 21:13:16+00,{26691648-2C25-4382-9FD5-0DCEC7325E4E},,0.0371620000192967,{95E67A4D-BBAB-4D74-BFD7-A49F260990AE},2021 NIFS,22445197,,CERTIFIED,,2021/11/20 15:49:59+00,2021/11/21 02:00:00+00,wildcad,0.33,0.1,CASBCC,,,,,2021/11/22 15:47:50+00,,,,,Human,Equipment,Motor Vehicle,PC7H,,2021/11/20 15:13:00+00,,2021/11/21 02:00:00+00,,,,,,,OSCC,,,,,,HOLDRIDGE,,WF,FI,32.76575,-115.2684,,2021/11/20 15:20:00+00,{26691648-2C25-4382-9FD5-0DCEC7325E4E},1,0,0,0,0,0,,017186,INFORM_Inspector,,,,Imperial,CASBCC,06025,BLM,CACDD,,BLM,Federal,,,,,,,SC12,BLM,CACDD,US-CA,Brush,SH5,,,,2021-CACDD-017186,,No Decision,,,,2021/11/20 21:42:26+00,2021/11/22 15:47:50+00,IRWIN,0,,,{26691648-2C25-4382-9FD5-0DCEC7325E4E},{F56B4A5C-12A3-4537-863C-87EC04774B3B},0.000468798807462103,-1.44708643533703e-08
188,4405,WASH ,Wildfire Daily Fire Perimeter,Auto-generated,0.5,2021/05/04 22:51:21+00,2021/05/04 22:51:21+00,2020/11/07 06:27:59+00,{F98AB577-5B93-4804-AD01-2B7BF8D8DD47},,0.344933710482604,{E49AEAE1-20EF-447D-B4FF-DFA1AF0ABE0F},2020 NIFS,16716788,,DEFAULT,,,,wildcad,0.5,0.5,CASBCC,,,,,,,,,,Unknown,,,NQV2,,2020/11/06 23:28:00+00,,,,,,,,,OSCC,,,,,,WASH ,,WF,FI,34.10153,-117.1964,,,{F98AB577-5B93-4804-AD01-2B7BF8D8DD47},,0,1,0,0,0,,016892,wildcad,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC08,BLM,CACDD,US-CA,,,,,,2020-CACDD-016892,,No Decision,,,,2020/11/07 04:09:10+00,2020/11/07 15:03:49+00,IRWIN,0,,,{F98AB577-5B93-4804-AD01-2B7BF8D8DD47},{37A5D4A2-F64C-4200-B1A5-B7FFB00B4B2C},0.00139556524418483,-1.36362933764494e-07
194,3584,Mile Marker 25,Wildfire Daily Fire Perimeter,Mixed Methods,0.0511060324250558,2021/05/04 22:50:56+00,2021/05/04 22:50:56+00,,{BCD6A8F0-DFBC-4E26-B694-2D84987BD32C},,0.0511058797924249,{808618B9-19F3-4A43-9558-6F82E010D87A},2020 NIFS,10498783,,CERTIFIED,,2020/07/04 15:30:00+00,2020/07/04 15:30:00+00,wildcad,0.1,0.1,NVLIC,,,,,,,,,,Human,Equipment,Exhaust System Particle,M8G5,,2020/07/04 13:14:00+00,,2020/07/08 05:00:00+00,,,,,,,GBCC,,,,,,MILE MARKER 25,,WF,FI,35.52419,-114.9176,0.1,2020/07/04 13:14:00+00,{BCD6A8F0-DFBC-4E26-B694-2D84987BD32C},,0,1,0,0,0,,500776,INFORM_Inspector,,,,Clark,NVLIC,32003,BLM,NVSND,,BLM,Federal,,,,,,,GB24,BLM,NVSND,US-NV,Grass,GR1,,,,2020-NVSND-500776,,No Decision,,,,2020/07/04 16:23:01+00,2021/01/27 20:34:39+00,IRWIN,0,,,{BCD6A8F0-DFBC-4E26-B694-2D84987BD32C},{CF10451A-AFE2-4747-BD63-AAB1043A9E44},0.000777149423916888,-2.05550593227371e-08
196,,Mine,Wildfire Daily Fire Perimeter,Mixed Methods,0.1,2021/06/19 19:21:22+00,2021/06/21 15:27:56+00,,{4265C6F0-8E24-41DE-8FFD-81846BDB9A2A},,0.00441606362454923,{A6F030C5-A361-4B70-99AC-EA51E490B2E5},2021 NIFS,20101200,,CERTIFIED,,2021/06/19 19:38:00+00,2021/06/19 19:39:00+00,wildcad,0.1,0.1,NVSFC,,,,,2021/08/09 21:42:26+00,,,,,Natural,Lightning,,N3AY,,2021/06/19 14:48:59+00,,2021/06/26 19:39:00+00,,,,,PD,1522,GBCC,,,,,,Mine,,WF,FI,38.92718,-119.6051,0.1,2021/06/19 15:00:00+00,{4265C6F0-8E24-41DE-8FFD-81846BDB9A2A},,0,1,0,0,0,,030312,INFORM_Inspector,,,,Douglas,NVSFC,32005,BLM,NVCCD,,BLM,Federal,,,,,,,GB12,BLM,NVCCD,US-NV,Timber,TU1,,,,2021-NVCCD-030312,,No Decision,,,,2021/06/19 19:37:22+00,2021/08/09 21:42:27+00,IRWIN,0,,,{4265C6F0-8E24-41DE-8FFD-81846BDB9A2A},{60A4F91C-30C2-4C64-A269-9B8E7BAE4B70},0.000276742725269091,-1.85647477025025e-09
199,2098,LNU Lightning Complex,Wildfire Daily Fire Perimeter,Mixed Methods,2360.25135452612,2021/05/04 22:50:38+00,2021/05/04 22:50:38+00,,{F6DEE06F-4EC1-42BB-9135-6B0196015A42},,2360.24233299261,{6DDEBA39-923B-4FE4-8207-456A236CC966},2020 NIFS,13320388,,DEFAULT,,,,cfcad,,0.1,CALNCC,,,,,,,,,,Unknown,,,,,2020/08/18 14:38:14+00,,,,,,,,,ONCC,,,,,,11-16-MEYERS,,WF,FI,38.514365,-123.197464,,,{F6DEE06F-4EC1-42BB-9135-6B0196015A42},,0,,,,,,013481,cfcad,,,,Sonoma,CALNCC,06097,,,,Private,Private,,,,,,,NC02,,CALNU,US-CA,,,,,,2020-CALNU-013481,,No Decision,,,,2020/08/18 14:38:19+00,2020/09/13 19:52:28+00,IRWIN,0,,,{F6DEE06F-4EC1-42BB-9135-6B0196015A42},{058D2ECA-8F1B-40C3-8BCA-8DE3F81DC82C},0.178681479468288,-0.000986475060404524
205,,Sloan 1,Wildfire Daily Fire Perimeter,Mixed Methods,0.00722037634688033,2022/03/31 00:46:08+00,2022/04/05 18:09:05+00,,{EA06BDD0-A37E-47DC-80F4-2DC0CE3BF182},,0.00722034695469834,{767FB801-4F9C-4542-83E5-697CDD9CEB6A},2022 NIFS,23826777,,FIREREPORTING,,2022/03/31 02:16:59+00,2022/03/31 02:32:00+00,wildcad,0.1,1,NVLIC,,,,,,,,,,Human,,,PJJ1,,2022/03/30 23:35:59+00,,2022/03/31 22:21:59+00,,,,,,,GBCC,,,,,,SLOAN 1,,WF,FI,35.94349,-115.216,0.1,,{EA06BDD0-A37E-47DC-80F4-2DC0CE3BF182},,0,1,0,0,0,,500289,wildcad,,,,Clark,NVLIC,32003,,,,Private,Private,,,,,,,GB24,C&L,NVCLRX,US-NV,,,,,,2022-NVCLRX-500289,,No Decision,,,,2022/03/31 00:55:42+00,2022/03/31 22:23:00+00,IRWIN,0,,,{15AFC3EC-D879-4E2F-9672-0AE971694708},{4730C232-B203-4080-AD7B-E1B6C292BF51},0.000284232486730464,-2.91673938617826e-09
207,3337,Mule Springs 4,Wildfire Daily Fire Perimeter,GPS-Flight,24.3379290168784,2021/05/04 22:50:50+00,2021/05/04 22:50:50+00,,{DD5FE608-A225-4560-B560-DA6FD87EA54F},,24.3378402474859,{A82BBCD2-5413-4350-90DB-5FC35DBD6DB3},2020 NIFS,9026381,,CERTIFIED,,2020/05/24 03:08:00+00,2020/05/24 03:17:59+00,wildcad,24,24,NVLIC,,,,,,,,,,Human,Other Human Cause,Ammunition,M4TR,,2020/05/23 21:14:59+00,,2020/05/28 15:00:00+00,,,,,,,GBCC,,,,,,MULE SPRINGS 4,,WF,FI,36.0175,-115.5922,24,2020/05/23 21:14:59+00,{DD5FE608-A225-4560-B560-DA6FD87EA54F},,0,1,0,0,0,,500481,INFORM_Inspector,,,,Clark,NVLIC,32003,BLM,NVSND,,BLM,Federal,,,,,,,GB23,BLM,NVSND,US-NV,Grass-Shrub,GS1,,,,2020-NVSND-500481,,No Decision,,,,2020/05/23 22:30:22+00,2021/01/27 20:53:15+00,IRWIN,0,,,{DD5FE608-A225-4560-B560-DA6FD87EA54F},{9ECF7802-AAB8-4F01-BB14-08A5AD5801AB},0.0135356141492898,-9.84691703225851e-06
222,1932,POND,Wildfire Daily Fire Perimeter,Mixed Methods,1962.31767418182,2021/05/04 22:50:22+00,2021/05/04 22:50:22+00,,{0D9DCF27-F7DB-4ACB-A33D-099CE2617449},,1962.30989188155,{84BD9869-B9D5-494A-B3EA-F453782DB854},2020 NIFS,12132781,,DEFAULT,1872.5735,2020/08/03 02:00:00+00,2020/08/10 00:00:00+00,cfcad,1962,0.1,CASLCC,7000000,,,,,Minimal,Spotting,Isolated Torching,,Unknown,,,NC02,,2020/08/01 23:34:41+00,Type 3 Incident,2020/08/11 00:00:00+00,0,100,0,0,PN,1502,OSCC,2020/08/10 00:00:00+00,2020/08/09 12:59:59+00,2020/08/10 00:00:00+00,F,Type 3 Team,POND,East of the town of Santa Margarita,WF,FI,35.416337,-120.455709,,,{0D9DCF27-F7DB-4ACB-A33D-099CE2617449},,0,1,0,1,0,0,009866,wfdss,100,100,Santa Margarita,San Luis Obispo,CASLCC,06079,,,,Private,Private,,,,,,,SC06,CDF,CASLU,US-CA,,,Chaparral (6 feet),Tall Grass (2.5 feet),8,2020-CASLU-009866,,Approved Decision,15000000,Type 3 Incident,2020/08/03 14:51:59+00,2020/08/01 23:49:21+00,2020/10/06 18:29:06+00,IRWIN,0,,,{0D9DCF27-F7DB-4ACB-A33D-099CE2617449},{F22A17A0-FE2E-42E2-8AEB-84B8D3801B1E},0.221799149470036,-0.000787879662964643
223,,LAC-268081,Wildfire Daily Fire Perimeter,Mixed Methods,0.01,2021/08/25 21:11:04+00,2021/10/06 02:17:42+00,2021/08/26 02:07:42+00,{52D5AEA0-ED7A-40CB-8AEC-AF106FDA05A2},,0.100138097022588,{A016E15C-7632-4AA5-81FE-7D6EDCF39ECD},2021 NIFS,21214790,,DEFAULT,0.1,,,lacocad,0.1,0.01,CALACC,,,,,,,,,,Undetermined,Undetermined,,,,2021/08/25 21:07:42+00,,,,,,,,,OSCC,,,,,,TROUTDALE,,WF,FI,34.11855,-118.78128,,,{52D5AEA0-ED7A-40CB-8AEC-AF106FDA05A2},,0,,,,,,268081,INFORM_Inspector,,,,Los Angeles,CALACC,06037,C&L,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,Grass,GR1,,,,2021-CALAC-268081,,No Decision,,,,2021/08/25 21:10:50+00,2021/10/06 02:17:45+00,IRWIN,0,,,{52D5AEA0-ED7A-40CB-8AEC-AF106FDA05A2},{D474C138-A202-4F93-B1A7-C917DD0EA51E},0.0011944076009847,-3.96002092272872e-08
227,8383,LITO,Wildfire Daily Fire Perimeter,GPS-Walked,25.822,2021/05/04 22:51:47+00,2021/05/04 22:51:47+00,2020/09/07 12:59:59+00,{3E2B71E0-3A5F-4C3D-82E8-9D1E0CC82B57},,25.8223453524116,{42851D7A-B2D6-4861-87FD-5B547E8A7A40},2020 NIFS,14612789,,DEFAULT,,,,IROC,,,CASBDC,,,,,,,,,,,,,NKF5,,2020/09/07 20:34:00+00,,,,,,,,,OSCC,,,,,,Lito,,WF,FI,,,,,{3E2B71E0-3A5F-4C3D-82E8-9D1E0CC82B57},,0,,,,,,010424,firecode,,,,Santa Barbara,CASBDC,06083,,,,Private,Private,,,,,,,SC07,C&L,CASBC,US-CA,,,,,,2020-CASBC-010424,,No Decision,,,,2020/09/07 21:32:06+00,2020/09/07 23:29:29+00,IRWIN,0,,,{3E2B71E0-3A5F-4C3D-82E8-9D1E0CC82B57},{59C48665-F2E3-43A7-9BA0-AFBFEC582CAB},0.0165022635757046,-1.02686531549751e-05
234,2183,"Butte, Tehama, Glenn Lightning Complex",Wildfire Daily Fire Perimeter,Mixed Methods,0.00297263810180172,2021/05/04 22:50:38+00,2021/05/04 22:50:38+00,,{4DC8562C-A9AA-4479-B710-136958756FAF},,0.00297264213100903,{AD00BC5C-14A0-4536-AB6B-E2E6E5FDBDA1},2020 NIFS,13242788,,DEFAULT,,,,cfcad,,0.1,CABTCC,,,,,,,,,,Unknown,,,,,2020/08/17 19:44:47+00,,,,,,,,,ONCC,,,,,,2-8,,WF,FI,39.890483,-121.752683,,,{4DC8562C-A9AA-4479-B710-136958756FAF},,0,,,,,,009716,cfcad,,,,Butte,CABTCC,06007,,,,Private,Private,,,,,,,NC05,,CABTU,US-CA,,,,,,2020-CABTU-009716,,No Decision,,,,2020/08/17 19:44:50+00,2020/10/27 17:46:22+00,IRWIN,0,,,{4DC8562C-A9AA-4479-B710-136958756FAF},{2A4F7F6A-A06F-4FFF-A909-5806BD0B4398},0.000140955989470184,-1.2667449240916e-09
237,3773,Sloan 24,Wildfire Daily Fire Perimeter,GPS-Walked,4.50243585981359,2021/05/04 22:50:59+00,2021/05/04 22:50:59+00,,{B6C11C50-7E66-4B3F-B918-7C2271036BE8},,4.50241874643814,{848116A8-D08C-4059-8ECF-419388525A62},2020 NIFS,12521580,,CERTIFIED,,2020/08/07 22:34:59+00,2020/08/07 22:54:00+00,wildcad,4.5,5,NVLIC,,,,,,,,,,Human,Firearms/Weapons,,ND19,,2020/08/07 20:16:59+00,,2020/08/08 15:00:00+00,,,,,,,GBCC,,,,,,CCFD 9 - SLOAN 24,,WF,FI,35.87953,-115.2127,4,2020/08/07 20:19:00+00,{B6C11C50-7E66-4B3F-B918-7C2271036BE8},,0,1,0,0,0,,501109,INFORM_Inspector,,,,Clark,NVLIC,32003,BLM,NVSND,,BLM,Federal,,,,,,,GB24,C&L,NVCLRX,US-NV,Grass,GR1,,,,2020-NVCLRX-501109,,No Decision,,,,2020/08/07 20:25:40+00,2021/08/03 01:04:21+00,IRWIN,0,,,{B6C11C50-7E66-4B3F-B918-7C2271036BE8},{C6500D1E-4EAC-4083-827C-CEBA93E3046C},0.0065198938033934,-1.81885072889628e-06
238,3768,Roach,Wildfire Daily Fire Perimeter,Mixed Methods,6.08771354177176,2021/05/04 22:50:59+00,2021/05/04 22:50:59+00,,{28BC0481-761C-4B4C-B961-B5AB370AA48B},,6.0876909243467,{2CFC17D4-D9F0-4990-9BCE-34FF72C66140},2020 NIFS,8771180,,CERTIFIED,,2020/05/10 23:07:59+00,2020/05/10 23:51:00+00,wildcad,6.1,6.1,NVLIC,,,,,,,,,,Human,Firearms/Weapons,Ammunition,M3W6,,2020/05/10 20:16:00+00,,2020/05/15 15:00:00+00,,,,,,,GBCC,,,,,,ROACH,,WF,FI,35.88097,-115.221,1,2020/05/10 20:16:00+00,{28BC0481-761C-4B4C-B961-B5AB370AA48B},1,0,1,0,0,0,,500392,INFORM_Inspector,,,,Clark,NVLIC,32003,BLM,NVSND,,BLM,Federal,,,,,,,GB24,BLM,NVSND,US-NV,Grass-Shrub,GS2,,,,2020-NVSND-500392,,No Decision,,,,2020/05/10 21:13:11+00,2021/01/27 20:55:20+00,IRWIN,0,,,{28BC0481-761C-4B4C-B961-B5AB370AA48B},{4061C4FE-C4F1-43F4-8863-462F63AEB241},0.0122749418998848,-2.45828338057437e-06
241,3771,Mile 27 Fire,Wildfire Daily Fire Perimeter,Mixed Methods,5.56201592718267,2021/05/04 22:50:59+00,2021/05/04 22:50:59+00,2020/05/16 17:40:33+00,{93E72D3E-FAE7-4B44-952B-00431B80F1EF},,5.56199570816953,{D22DE132-2E5D-4907-BDAB-AF3C63F86945},2020 NIFS,8867181,,CERTIFIED,,2020/05/16 18:08:00+00,2020/05/16 20:54:00+00,wildcad,5.6,2,NVLIC,,,,,,,,,,Human,Firearms/Weapons,Ammunition,M398,,2020/05/16 16:05:59+00,,2020/05/18 23:00:00+00,,,,,,,GBCC,,,,,,MILE 27 FIRE,,WF,FI,36.00556,-115.5974,2,2020/05/16 16:09:59+00,{93E72D3E-FAE7-4B44-952B-00431B80F1EF},,0,1,0,0,0,,500432,INFORM_Inspector,,,,Clark,NVLIC,32003,BLM,NVSND,,BLM,Federal,,,,,,,GB23,BLM,NVSND,US-NV,Grass,GR1,,,,2020-NVSND-500432,,No Decision,,,,2020/05/16 16:56:40+00,2021/01/27 20:56:50+00,IRWIN,0,,,{93E72D3E-FAE7-4B44-952B-00431B80F1EF},{82F744AA-208A-4E08-A091-15CD0A3EEC77},0.0115364174792764,-2.25019642646846e-06
242,3461,Sloan 8,Wildfire Daily Fire Perimeter,Mixed Methods,0.203632236156247,2021/05/04 22:50:51+00,2021/05/04 22:50:51+00,,{4C0BD6F5-F4FF-4118-9E57-638163548315},,0.203631821636961,{D213F307-4975-43F6-A20B-BEA736CE8671},2020 NIFS,9069586,,CERTIFIED,,2020/05/26 19:22:59+00,2020/05/26 19:46:00+00,wildcad,0.5,0.5,NVLIC,,,,,,,,,,Human,Other Human Cause,,M409,,2020/05/26 17:18:00+00,,2020/06/02 15:00:00+00,,,,,,,GBCC,,,,,,SLOAN 8,,WF,FI,35.87266,-115.2332,0.5,2020/05/26 17:19:59+00,{4C0BD6F5-F4FF-4118-9E57-638163548315},,0,1,0,0,0,,500502,INFORM_Inspector,,,,Clark,NVLIC,32003,BLM,NVSND,,BLM,Federal,,,,,,,GB24,BLM,NVSND,US-NV,Grass,GR1,,,,2020-NVSND-500502,,No Decision,,,,2020/05/26 17:54:05+00,2021/01/27 20:51:59+00,IRWIN,0,,,{4C0BD6F5-F4FF-4118-9E57-638163548315},{A4FDEFFF-5BFC-4EC9-9F47-558F5A9B4B60},0.00208358596993517,-8.22488824668145e-08
251,,OASIS,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2021/08/13 15:16:49+00,2021/08/16 16:29:12+00,2021/08/13 20:16:30+00,{72519D7A-1E7C-4379-9E7C-4A34AE3B1602},,7.01166842101137e-05,{153E91BF-AA13-47B2-89E9-48713D75DCDF},2021 NIFS,21004389,,CERTIFIED,,,,cfcad,0.1,0.1,CARICC,,,,,2021/12/29 15:40:07+00,,,,,Human,Incendiary,,N8FD,,2021/08/13 15:16:30+00,,2021/08/13 21:59:59+00,,,,,,,ONCC,,,,,,OASIS,,WF,FI,40.627362,-122.395668,,2021/08/13 15:17:00+00,{72519D7A-1E7C-4379-9E7C-4A34AE3B1602},,0,,,,,,008605,INFORM_Inspector,,,,Shasta,CARICC,06089,BLM,CANOD,,BLM,Federal,,,,,,,NC05,,CASHU,US-CA,Grass,GR1,,,,2021-CASHU-008605,,No Decision,,,,2021/08/13 15:16:36+00,2021/12/29 15:40:08+00,IRWIN,0,,,{72519D7A-1E7C-4379-9E7C-4A34AE3B1602},{01AE037D-0450-4F40-A1FB-4D0286D33D8D},2.30451687226044e-05,-3.0201228475936e-11
252,,Chicken,Wildfire Daily Fire Perimeter,Mixed Methods,0.47,2021/08/31 23:54:50+00,2021/09/07 16:59:25+00,2021/08/31 08:00:00+00,{8C70A076-8769-4B28-9F67-C7C541C45303},,0.470947348245975,{6A91DC0F-F3C0-4410-BCEC-4DD3B04E7163},2021 NIFS,21313589,,CERTIFIED,,2021/09/01 00:00:41+00,2021/09/01 01:00:41+00,cfcad,0.5,0.1,CASIFC,,,,,2021/09/06 16:05:08+00,,,,,Human,Equipment,,N9B1,,2021/08/31 20:20:44+00,,2021/09/06 16:02:59+00,,,,,PD,1522,ONCC,,,,,,CHICKEN,,WF,FI,40.7864,-120.352933,,2021/08/31 20:23:41+00,{8C70A076-8769-4B28-9F67-C7C541C45303},,0,1,0,0,0,,005156,INFORM_Inspector,,,,Lassen,CASIFC,06035,BLM,CANOD,,Private,Private,,,,,,,NC08,BLM,CANOD,US-CA,Grass,GR2,,,,2021-CANOD-005156,,No Decision,,,,2021/08/31 20:24:20+00,2021/09/06 16:05:08+00,IRWIN,0,,,{8C70A076-8769-4B28-9F67-C7C541C45303},{C8FCC821-7EF2-46AC-9CA8-745E6C31827D},0.00266359883340344,-2.03328302777528e-07
255,,EDMONSTON,Wildfire Daily Fire Perimeter,Auto-generated,682.166279008182,2022/05/20 00:04:47+00,2022/06/21 22:58:42+00,2022/05/20 04:18:00+00,{1DD71020-2935-4155-83F2-BED1206C27D0},,682.16358884735,{4AB46118-7BE8-42EE-A9BB-049BF0245ED8},2022 NIFS,23834713,,DEFAULT,,,,IROC,682,,CAKRCC,1250000,,,,,Minimal,,Wind Driven Runs,,Undetermined,,,PM76,,2022/05/19 23:15:00+00,Type 3 Incident,,0,100,0,0,,0520,OSCC,2022/05/23 23:00:00+00,2022/05/23 12:59:59+00,2022/05/23 23:00:00+00,F,Type 3 IC,EDMONSTON,East of Interstate 5 at the base of the grapevine,WF,FI,,,,,{1DD71020-2935-4155-83F2-BED1206C27D0},,0,1,,,,0,023431,ics209,100,100,Lebec,Kern,CAKRCC,06029,,,,Private,Private,,,,,,,SC09,C&L,CAKRN,US-CA,,,Tall Grass (2.5 feet),Brush (2 feet),67,2022-CAKRN-023431,,No Decision,,,,2022/05/20 00:04:42+00,2022/05/23 23:14:21+00,IRWIN,0,,,{1A6E4005-9B7C-4972-9811-C960C4E8B1A8},{DEE072FA-E3FC-46FA-840D-19EB2CAE384E},0.141812524889588,-0.000272339473894678
258,,EVERETT,Wildfire Daily Fire Perimeter,Auto-generated,0.1,2021/07/21 15:03:33+00,2021/07/22 19:14:27+00,2021/07/21 19:38:42+00,{0E5D877C-6801-45E7-A2E6-FC6243630346},,0.0644465886071014,{08A5D7F8-E0FA-4693-A218-86E8E7D1651C},2021 NIFS,20562792,,CERTIFIED,,2021/07/21 18:30:00+00,2021/07/24 16:04:00+00,wildcad,0.1,1,CARICC,,,,,2021/11/10 19:59:41+00,,,,,Human,Other Human Cause,,N6GR,,2021/07/21 14:38:00+00,,2021/07/24 16:04:00+00,,,,,P5,0514,ONCC,,,,,,EVERETT,,WF,FI,41.35537,-122.3096,,2021/07/21 14:40:00+00,{0E5D877C-6801-45E7-A2E6-FC6243630346},,0,0,0,0,1,,001127,INFORM_Inspector,,,,Siskiyou,CARICC,06093,FS,CASHF,,USFS,Federal,,,,,,,NC04,FS,CASHF,US-CA,Timber,TU5,,,,2021-CASHF-001127,,No Decision,,,,2021/07/21 15:03:17+00,2021/11/10 19:59:47+00,IRWIN,0,,,{0E5D877C-6801-45E7-A2E6-FC6243630346},{9D427451-9090-4953-824C-EDCB07D5F353},0.000755930690056781,-2.80619705203982e-08
